Age,Agency_Code,Type,Claimed,Commision,Channel,Duration,Sales,Product Name,Destination
65,C2B,Airlines,Yes,4.63,Online,5,18.5,Silver Plan,ASIA
20,C2B,Airlines,Yes,10.5,Online,17,42,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,79,39,Cancellation Plan,ASIA
26,CWT,Travel Agency,Yes,29.7,Online,74,49.5,Customised Plan,EUROPE
26,C2B,Airlines,Yes,5.53,Online,14,22.1,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,53,20,Customised Plan,ASIA
29,C2B,Airlines,Yes,4.25,Online,9,17,Bronze Plan,ASIA
31,C2B,Airlines,Yes,59.88,Online,369,239.5,Gold Plan,ASIA
36,EPX,Travel Agency,No,0,Online,80,152,Customised Plan,ASIA
34,CWT,Travel Agency,No,41.58,Online,37,0,Customised Plan,Americas
28,JZI,Airlines,No,10.5,Online,44,30,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,281,69,Cancellation Plan,Americas
36,EPX,Travel Agency,No,0,Online,15,13,Cancellation Plan,ASIA
37,CWT,Travel Agency,No,17.82,Online,19,71,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,43,22,Cancellation Plan,ASIA
31,EPX,Travel Agency,No,0,Online,11,35,Customised Plan,ASIA
28,C2B,Airlines,Yes,5.88,Online,28,23.5,Bronze Plan,ASIA
28,CWT,Travel Agency,No,17.82,Online,204,29.7,Customised Plan,ASIA
43,C2B,Airlines,Yes,3.38,Online,4,13.5,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,8,20,Customised Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,12,40,Customised Plan,ASIA
21,C2B,Airlines,Yes,21.5,Online,66,86,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,234,26,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,14,31,Customised Plan,ASIA
37,CWT,Travel Agency,Yes,95.04,Online,61,158.4,Customised Plan,Americas
32,C2B,Airlines,Yes,21.13,Online,87,84.5,Silver Plan,ASIA
49,EPX,Travel Agency,No,0,Online,40,95,Customised Plan,ASIA
55,C2B,Airlines,Yes,4,Online,12,16,Bronze Plan,ASIA
36,CWT,Travel Agency,Yes,47.52,Online,49,79.2,Customised Plan,Americas
36,EPX,Travel Agency,Yes,0,Online,74,16,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,96,85,Customised Plan,Americas
36,EPX,Travel Agency,No,0,Online,31,24,Cancellation Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,35,41,Customised Plan,Americas
36,EPX,Travel Agency,No,0,Online,55,29,Cancellation Plan,ASIA
33,C2B,Airlines,Yes,54,Online,372,216,Silver Plan,ASIA
44,CWT,Travel Agency,No,142.56,Online,29,237.6,Customised Plan,Americas
79,EPX,Travel Agency,No,0,Online,41,78,Customised Plan,Americas
36,EPX,Travel Agency,No,0,Online,66,197,Cancellation Plan,ASIA
48,CWT,Travel Agency,Yes,10.64,Online,17,28,Bronze Plan,ASIA
40,EPX,Travel Agency,No,0,Online,14,20,Customised Plan,ASIA
35,JZI,Airlines,Yes,33.6,Online,164,96,Bronze Plan,Americas
26,C2B,Airlines,Yes,18,Online,57,72,Silver Plan,ASIA
57,C2B,Airlines,No,5,Online,10,20,Bronze Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,86,44,Customised Plan,ASIA
38,C2B,Airlines,Yes,46.96,Online,375,187.85,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,81,200,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,20,56,Customised Plan,ASIA
42,CWT,Travel Agency,No,23.76,Online,9,39.6,Customised Plan,Americas
36,EPX,Travel Agency,No,0,Online,3,14,Cancellation Plan,ASIA
39,C2B,Airlines,Yes,5.88,Online,32,23.5,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,7,42,Customised Plan,ASIA
22,C2B,Airlines,Yes,60,Online,391,56.5,Bronze Plan,ASIA
40,EPX,Travel Agency,No,0,Online,2,10,Cancellation Plan,ASIA
37,C2B,Airlines,Yes,3.38,Online,2,13.5,Bronze Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,6,73,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,33,0,Cancellation Plan,ASIA
47,C2B,Airlines,Yes,46.96,Online,365,187.85,Silver Plan,ASIA
61,EPX,Travel Agency,Yes,0,Online,52,112,Customised Plan,Americas
24,C2B,Airlines,No,23.63,Online,55,94.5,Bronze Plan,ASIA
59,C2B,Airlines,No,8.38,Online,18,33.5,Bronze Plan,ASIA
67,EPX,Travel Agency,No,0,Online,147,31,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,15,14,Cancellation Plan,ASIA
48,CWT,Travel Agency,No,10.64,Online,56,28,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,21,77,Cancellation Plan,EUROPE
36,EPX,Travel Agency,Yes,0,Online,74,112,Customised Plan,EUROPE
30,C2B,Airlines,No,46.25,Online,167,185,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,8,29,Cancellation Plan,ASIA
29,C2B,Airlines,Yes,5.88,Online,9,23.5,Bronze Plan,ASIA
31,CWT,Travel Agency,No,11.88,Online,113,0,Customised Plan,EUROPE
45,JZI,Airlines,No,12.95,Online,55,37,Bronze Plan,ASIA
31,CWT,Travel Agency,Yes,40.95,Online,147,63,Gold Plan,ASIA
29,C2B,Airlines,No,5,Online,7,20,Bronze Plan,ASIA
30,CWT,Travel Agency,No,9.57,Offline,6,29,Customised Plan,ASIA
40,EPX,Travel Agency,Yes,0,Online,47,112,Customised Plan,Americas
36,EPX,Travel Agency,Yes,0,Online,61,56,Customised Plan,Americas
36,EPX,Travel Agency,No,0,Online,9,65,Customised Plan,ASIA
61,C2B,Airlines,Yes,63.21,Online,365,252.85,Silver Plan,ASIA
28,JZI,Airlines,Yes,14,Online,42,40,Bronze Plan,ASIA
29,EPX,Travel Agency,No,0,Online,18,10,Cancellation Plan,ASIA
61,C2B,Airlines,No,6,Online,8,15,Bronze Plan,ASIA
34,CWT,Travel Agency,No,23.76,Online,14,39.6,Customised Plan,Americas
36,EPX,Travel Agency,No,0,Online,51,85,Customised Plan,EUROPE
24,C2B,Airlines,No,134.75,Online,175,539,Gold Plan,ASIA
31,CWT,Travel Agency,Yes,53.46,Online,125,89.1,Customised Plan,Americas
36,EPX,Travel Agency,No,0,Online,34,66,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,156,29,Customised Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,95,14,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,25,10,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,202,38,Customised Plan,ASIA
51,CWT,Travel Agency,No,59.4,Online,50,99,Customised Plan,EUROPE
29,CWT,Travel Agency,No,41.58,Online,27,69.3,Customised Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,18,71,Customised Plan,Americas
35,EPX,Travel Agency,No,0,Online,11,20,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,72,20,Cancellation Plan,ASIA
31,CWT,Travel Agency,No,17.82,Online,9,29.7,Customised Plan,EUROPE
32,C2B,Airlines,Yes,46.96,Online,365,187.85,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,6,57,Cancellation Plan,ASIA
47,C2B,Airlines,Yes,97.34,Online,366,389.35,Gold Plan,ASIA
36,EPX,Travel Agency,No,0,Online,28,39,Customised Plan,ASIA
24,C2B,Airlines,No,6.3,Online,74,25.2,Bronze Plan,ASIA
27,C2B,Airlines,Yes,54,Online,370,216,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,17,20,Customised Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,125,26,Customised Plan,ASIA
32,EPX,Travel Agency,No,0,Online,9,20,Customised Plan,ASIA
38,JZI,Airlines,Yes,10.5,Online,18,30,Bronze Plan,ASIA
46,C2B,Airlines,Yes,54,Online,367,216,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,14,59,Cancellation Plan,EUROPE
31,C2B,Airlines,Yes,16.75,Online,25,67,Bronze Plan,ASIA
53,CWT,Travel Agency,No,47.52,Online,13,79.2,Customised Plan,Americas
36,EPX,Travel Agency,No,0,Online,17,151,Customised Plan,EUROPE
36,EPX,Travel Agency,No,0,Online,6,20,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,26,20,Customised Plan,ASIA
47,C2B,Airlines,Yes,63.21,Online,365,252.85,Silver Plan,ASIA
47,C2B,Airlines,No,6,Online,3,15,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,126,17,Cancellation Plan,ASIA
58,CWT,Travel Agency,No,23.76,Online,11,39.6,Customised Plan,ASIA
41,C2B,Airlines,Yes,6.75,Online,17,27,Bronze Plan,ASIA
48,C2B,Airlines,No,0.18,Online,11,0.64,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,103,27,Customised Plan,ASIA
25,C2B,Airlines,No,12.13,Online,22,48.5,Silver Plan,ASIA
47,JZI,Airlines,Yes,9.1,Online,9,26,Bronze Plan,ASIA
22,EPX,Travel Agency,No,0,Online,27,10,Cancellation Plan,ASIA
32,C2B,Airlines,Yes,26.4,Online,36,105.6,Gold Plan,ASIA
53,C2B,Airlines,Yes,13.38,Online,128,171,Bronze Plan,ASIA
37,CWT,Travel Agency,No,11.88,Online,5,19.8,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,146,80,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,2,10,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,27,14,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,171,104,Customised Plan,Americas
55,EPX,Travel Agency,No,0,Online,35,33,Cancellation Plan,ASIA
42,C2B,Airlines,No,83.25,Online,364,333,Gold Plan,ASIA
50,CWT,Travel Agency,Yes,41.58,Online,118,69.3,Customised Plan,ASIA
64,CWT,Travel Agency,Yes,59.4,Online,26,99,Customised Plan,ASIA
37,CWT,Travel Agency,No,71.28,Online,96,0,Customised Plan,Americas
51,CWT,Travel Agency,Yes,53.46,Online,71,89.1,Customised Plan,Americas
36,EPX,Travel Agency,No,0,Online,76,11,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,6,10,Cancellation Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,38,20,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,9,26,Cancellation Plan,ASIA
25,EPX,Travel Agency,Yes,0,Offline,18,33,Customised Plan,ASIA
48,C2B,Airlines,No,0.77,Online,160,2.76,Customised Plan,ASIA
41,CWT,Travel Agency,No,23.76,Online,33,39.6,Customised Plan,Americas
53,CWT,Travel Agency,Yes,35.64,Online,7,59.4,Customised Plan,EUROPE
21,JZI,Airlines,No,12.25,Online,18,35,Bronze Plan,Americas
36,EPX,Travel Agency,No,0,Online,17,20,Customised Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,19,39,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,14,13,Cancellation Plan,ASIA
31,CWT,Travel Agency,No,29.7,Online,28,49.5,Customised Plan,Americas
55,C2B,Airlines,Yes,46.96,Online,394,187.85,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,8,10,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,24,46,Customised Plan,ASIA
25,C2B,Airlines,Yes,54,Online,365,216,Silver Plan,ASIA
26,EPX,Travel Agency,No,0,Online,11,10,Cancellation Plan,ASIA
14,CWT,Travel Agency,Yes,10.5,Offline,31,30,Customised Plan,ASIA
33,C2B,Airlines,No,4.63,Online,3,18.5,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,15,14,Cancellation Plan,ASIA
56,C2B,Airlines,No,4.63,Online,9,18.5,Silver Plan,ASIA
48,EPX,Travel Agency,No,0,Online,4,10,Cancellation Plan,ASIA
23,EPX,Travel Agency,No,0,Online,19,17,Cancellation Plan,Americas
45,JZI,Airlines,No,7.7,Online,21,22,Bronze Plan,ASIA
24,C2B,Airlines,Yes,8.38,Online,15,33.5,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,40,72,Customised Plan,EUROPE
28,C2B,Airlines,Yes,6.5,Online,41,159,Bronze Plan,ASIA
38,JZI,Airlines,No,6.3,Online,7,18,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,8,44,Customised Plan,ASIA
49,JZI,Airlines,No,7.7,Online,22,22,Bronze Plan,ASIA
57,C2B,Airlines,Yes,63.21,Online,365,252.85,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,17,30,Customised Plan,ASIA
46,C2B,Airlines,Yes,24.75,Online,40,99,Bronze Plan,ASIA
58,C2B,Airlines,Yes,54,Online,368,216,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,26,32,Customised Plan,ASIA
37,C2B,Airlines,Yes,4.63,Online,2,18.5,Silver Plan,ASIA
54,EPX,Travel Agency,No,0,Online,20,20,Customised Plan,ASIA
33,C2B,Airlines,Yes,17.75,Online,64,71,Bronze Plan,ASIA
29,C2B,Airlines,Yes,18,Online,20,72,Silver Plan,ASIA
30,C2B,Airlines,No,4.63,Online,4,18.5,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,5,10,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,180,50,Customised Plan,ASIA
48,C2B,Airlines,Yes,75.25,Online,390,301,Silver Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,21,38,Cancellation Plan,ASIA
69,C2B,Airlines,Yes,6,Online,7,15,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,67,23,Cancellation Plan,ASIA
61,CWT,Travel Agency,Yes,35.64,Online,85,59.4,Customised Plan,EUROPE
46,CWT,Travel Agency,No,53.46,Online,114,89.1,Customised Plan,Americas
34,EPX,Travel Agency,No,0,Online,23,10,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,17,112,Customised Plan,Americas
34,CWT,Travel Agency,No,17.82,Online,22,29.7,Customised Plan,ASIA
30,CWT,Travel Agency,No,17.82,Online,16,29.7,Customised Plan,Americas
53,C2B,Airlines,Yes,7.38,Online,18,29.5,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,11,41,Customised Plan,ASIA
37,C2B,Airlines,No,5.25,Online,10,21,Bronze Plan,ASIA
48,C2B,Airlines,Yes,26.4,Online,100,105.6,Gold Plan,ASIA
36,EPX,Travel Agency,No,0,Online,19,39,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,3,15,Cancellation Plan,ASIA
22,EPX,Travel Agency,No,0,Online,36,16,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,9,177,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,33,20,Customised Plan,ASIA
38,C2B,Airlines,Yes,63.21,Online,364,252.85,Silver Plan,ASIA
32,CWT,Travel Agency,Yes,23.76,Online,9,39.6,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,14,10,Cancellation Plan,ASIA
36,C2B,Airlines,Yes,63.21,Online,365,252.85,Silver Plan,ASIA
34,C2B,Airlines,No,5.25,Online,5,21,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,129,20,Customised Plan,ASIA
48,C2B,Airlines,No,0.56,Online,83,1.99,Customised Plan,ASIA
29,CWT,Travel Agency,No,23.76,Online,173,39.6,Customised Plan,ASIA
31,CWT,Travel Agency,No,29.7,Online,6,49.5,Customised Plan,EUROPE
36,EPX,Travel Agency,No,0,Online,23,194,Cancellation Plan,ASIA
58,EPX,Travel Agency,No,0,Online,16,20,Customised Plan,ASIA
39,CWT,Travel Agency,No,11.88,Online,6,19.8,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,5,20,Customised Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,51,20,Customised Plan,ASIA
32,EPX,Travel Agency,No,0,Online,14,16,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,92,29,Customised Plan,ASIA
37,C2B,Airlines,Yes,46.96,Online,366,187.85,Silver Plan,ASIA
36,CWT,Travel Agency,No,41.58,Online,9,69.3,Customised Plan,Americas
29,C2B,Airlines,Yes,54,Online,366,216,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,11,37,Cancellation Plan,Americas
36,EPX,Travel Agency,No,0,Online,95,32,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,13,16,Cancellation Plan,ASIA
31,C2B,Airlines,No,9.75,Online,42,39,Silver Plan,ASIA
58,JZI,Airlines,No,12.25,Online,65,35,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,191,0,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,79,73,Cancellation Plan,EUROPE
36,EPX,Travel Agency,No,0,Online,20,24,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,34,86,Customised Plan,Americas
43,C2B,Airlines,No,63.21,Online,368,252.85,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,10,30,Cancellation Plan,ASIA
21,JZI,Airlines,No,11.55,Online,65,33,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,229,50,Customised Plan,ASIA
31,C2B,Airlines,Yes,63.21,Online,367,252.85,Silver Plan,ASIA
81,C2B,Airlines,Yes,64.38,Online,135,257.5,Bronze Plan,ASIA
22,C2B,Airlines,No,10.13,Online,18,40.5,Bronze Plan,ASIA
50,EPX,Travel Agency,No,0,Online,3,22,Customised Plan,ASIA
53,JZI,Airlines,No,15.4,Online,202,44,Bronze Plan,ASIA
32,C2B,Airlines,No,3.38,Online,3,13.5,Bronze Plan,ASIA
48,C2B,Airlines,No,0.36,Online,70,1.29,Customised Plan,ASIA
44,EPX,Travel Agency,No,0,Online,5,14,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,29,25,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,55,20,Customised Plan,ASIA
28,C2B,Airlines,Yes,16.41,Online,33,65.65,Bronze Plan,ASIA
44,CWT,Travel Agency,Yes,47.52,Online,51,79.2,Customised Plan,EUROPE
48,C2B,Airlines,No,4.2,Online,384,14.99,Customised Plan,ASIA
23,EPX,Travel Agency,No,0,Online,43,10,Cancellation Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,129,48,Customised Plan,ASIA
19,EPX,Travel Agency,No,0,Online,129,80,Cancellation Plan,ASIA
48,C2B,Airlines,No,2.62,Online,73,9.33,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,5,35,Customised Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,97,41,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,15,106,Customised Plan,ASIA
53,JZI,Airlines,No,9.1,Online,46,26,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,35,34,Cancellation Plan,ASIA
34,JZI,Airlines,No,9.1,Online,61,26,Bronze Plan,ASIA
34,EPX,Travel Agency,No,0,Online,30,112,Customised Plan,EUROPE
36,EPX,Travel Agency,No,0,Online,26,20,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,38,169,Cancellation Plan,ASIA
37,EPX,Travel Agency,No,0,Online,83,10,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,24,30,Customised Plan,ASIA
25,JZI,Airlines,No,7.7,Online,15,176,Bronze Plan,ASIA
46,JZI,Airlines,No,7.7,Online,61,22,Bronze Plan,Americas
36,EPX,Travel Agency,No,0,Online,3,70,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,22,20,Customised Plan,ASIA
25,C2B,Airlines,No,37.2,Online,84,93,Bronze Plan,ASIA
31,CWT,Travel Agency,No,17.82,Online,14,29.7,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,31,12,Cancellation Plan,ASIA
30,CWT,Travel Agency,No,11.88,Online,39,19.8,Customised Plan,EUROPE
25,C2B,Airlines,No,12.4,Online,42,31,Bronze Plan,ASIA
43,C2B,Airlines,No,5.63,Online,66,22.5,Silver Plan,ASIA
28,C2B,Airlines,Yes,5,Online,11,20,Bronze Plan,ASIA
55,EPX,Travel Agency,No,0,Online,26,59,Customised Plan,ASIA
22,CWT,Travel Agency,No,49.4,Online,167,0,Gold Plan,EUROPE
25,C2B,Airlines,No,15.5,Online,8,62,Silver Plan,ASIA
35,EPX,Travel Agency,No,0,Online,24,55,Cancellation Plan,EUROPE
31,EPX,Travel Agency,No,0,Online,159,20,Customised Plan,ASIA
34,EPX,Travel Agency,No,0,Online,9,10,Cancellation Plan,ASIA
29,C2B,Airlines,Yes,4,Online,33,16,Bronze Plan,ASIA
42,EPX,Travel Agency,No,0,Online,35,25,Cancellation Plan,ASIA
29,EPX,Travel Agency,No,0,Online,25,10,Cancellation Plan,ASIA
47,EPX,Travel Agency,No,0,Online,8,20,Customised Plan,ASIA
34,C2B,Airlines,Yes,68.08,Online,431,272.3,Silver Plan,ASIA
53,CWT,Travel Agency,No,41.58,Online,52,69.3,Customised Plan,Americas
65,C2B,Airlines,No,6,Online,20,15,Bronze Plan,ASIA
28,C2B,Airlines,No,5,Online,21,20,Bronze Plan,ASIA
39,JZI,Airlines,No,9.1,Online,50,26,Bronze Plan,ASIA
45,EPX,Travel Agency,No,0,Online,15,0,Cancellation Plan,ASIA
25,EPX,Travel Agency,No,0,Online,66,20,Customised Plan,ASIA
31,CWT,Travel Agency,Yes,65.34,Online,208,108.9,Customised Plan,EUROPE
48,C2B,Airlines,No,6,Online,26,15,Bronze Plan,ASIA
31,C2B,Airlines,No,5,Online,9,20,Bronze Plan,ASIA
26,C2B,Airlines,Yes,4,Online,4,16,Bronze Plan,ASIA
31,CWT,Travel Agency,Yes,47.52,Online,52,79.2,Customised Plan,Americas
48,C2B,Airlines,No,0.05,Online,83,0.19,Customised Plan,ASIA
30,C2B,Airlines,No,4.63,Online,3,18.5,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,26,64,Cancellation Plan,EUROPE
30,C2B,Airlines,Yes,8.7,Online,38,34.8,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,19,25,Customised Plan,ASIA
40,CWT,Travel Agency,Yes,30.55,Online,12,47,Gold Plan,ASIA
36,EPX,Travel Agency,No,0,Online,15,26,Customised Plan,ASIA
35,C2B,Airlines,No,8.88,Online,6,35.5,Silver Plan,ASIA
40,EPX,Travel Agency,Yes,0,Online,39,112,Customised Plan,Americas
36,EPX,Travel Agency,No,0,Online,28,28,Customised Plan,ASIA
35,EPX,Travel Agency,No,0,Online,39,58,Customised Plan,EUROPE
48,C2B,Airlines,Yes,6.75,Online,10,27,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,16,67,Customised Plan,Americas
74,C2B,Airlines,Yes,46.96,Online,369,187.85,Silver Plan,ASIA
47,CWT,Travel Agency,No,17.82,Online,18,29.7,Customised Plan,ASIA
67,C2B,Airlines,Yes,13.38,Online,55,53.5,Bronze Plan,ASIA
33,C2B,Airlines,Yes,15.56,Online,11,62.25,Silver Plan,ASIA
50,C2B,Airlines,No,6,Online,8,15,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,2,10,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,384,20,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,1,20,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,16,20,Customised Plan,ASIA
48,C2B,Airlines,No,1.25,Online,4,4.44,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,12,18,Cancellation Plan,ASIA
38,CWT,Travel Agency,Yes,0,Offline,366,86,Customised Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,49,34,Customised Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,120,84,Customised Plan,ASIA
49,JZI,Airlines,No,17.15,Online,27,49,Bronze Plan,ASIA
54,C2B,Airlines,Yes,8.38,Online,14,33.5,Silver Plan,ASIA
35,C2B,Airlines,No,6,Online,2,15,Bronze Plan,ASIA
39,CWT,Travel Agency,Yes,43.55,Online,12,67,Gold Plan,Americas
36,JZI,Airlines,Yes,9.1,Online,14,26,Bronze Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,55,15,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,33,42,Cancellation Plan,ASIA
55,CWT,Travel Agency,No,106.92,Online,106,178.2,Customised Plan,EUROPE
35,JZI,Airlines,Yes,10.5,Online,12,30,Bronze Plan,ASIA
31,C2B,Airlines,Yes,9.75,Online,11,39,Silver Plan,ASIA
48,CWT,Travel Agency,No,10.64,Online,40,21,Bronze Plan,ASIA
36,EPX,Travel Agency,No,0,Online,29,20,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,115,20,Customised Plan,ASIA
44,CWT,Travel Agency,Yes,208,Online,397,320,Gold Plan,Americas
43,JZI,Airlines,No,7.7,Online,6,22,Bronze Plan,ASIA
49,C2B,Airlines,Yes,54,Online,365,216,Silver Plan,ASIA
41,CWT,Travel Agency,Yes,0,Offline,364,97,Customised Plan,Americas
39,C2B,Airlines,No,24.5,Online,61,98,Gold Plan,ASIA
45,C2B,Airlines,Yes,46.96,Online,372,187.85,Silver Plan,ASIA
27,EPX,Travel Agency,No,0,Online,80,36,Customised Plan,ASIA
42,JZI,Airlines,No,7.7,Online,40,22,Bronze Plan,ASIA
43,EPX,Travel Agency,No,0,Online,80,15,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,18,70,Cancellation Plan,ASIA
45,EPX,Travel Agency,Yes,0,Online,8,12,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,75,45,Cancellation Plan,Americas
27,C2B,Airlines,No,5.25,Online,9,21,Bronze Plan,ASIA
36,EPX,Travel Agency,Yes,0,Online,85,37,Cancellation Plan,EUROPE
56,CWT,Travel Agency,No,35.64,Online,20,59.4,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,5,20,Customised Plan,ASIA
47,C2B,Airlines,Yes,18,Online,21,72,Silver Plan,ASIA
40,C2B,Airlines,Yes,6.75,Online,10,27,Bronze Plan,ASIA
60,EPX,Travel Agency,No,0,Online,11,71,Customised Plan,ASIA
50,EPX,Travel Agency,No,0,Online,6,56,Customised Plan,ASIA
36,EPX,Travel Agency,No,0,Online,71,25,Cancellation Plan,ASIA
26,C2B,Airlines,Yes,4.8,Online,7,19.2,Bronze Plan,ASIA
26,C2B,Airlines,Yes,46.96,Online,365,187.85,Silver Plan,ASIA
33,C2B,Airlines,No,63.21,Online,365,252.85,Silver Plan,ASIA
36,EPX,Travel Agency,No,0,Online,111,22,Cancellation Plan,ASIA
25,CWT,Travel Agency,No,18.85,Online,24,29,Gold Plan,ASIA
36,EPX,Travel Agency,No,0,Online,114,27,Cancellation Plan,ASIA
49,C2B,Airlines,Yes,8.85,Online,46,35.4,Silver Plan,ASIA
61,C2B,Airlines,Yes,99.9,Online,367,399.6,Gold Plan,ASIA
36,EPX,Travel Agency,No,0,Online,5,22,Cancellation Plan,ASIA
36,EPX,Travel Agency,No,0,Online,11,23,Customised Plan,ASIA
26,CWT,Travel Agency,No,124.74,Online,93,207.9,Customised Plan,Americas
38,EPX,Travel Agency,No,0,Online,27,15,Cancellation Plan,ASIA
25,C2B,Airlines,No,28.8,Online,17,72,Bronze Plan,ASIA
37,CWT,Travel Agency,No,77.22,Online,73,128.7,Customised Plan,Americas
42,C2B,Airlines,Yes,54,Online,366,216,Silver Plan,ASIA
44,JZI,Airlines,No,9.1,Online,7,26,Bronze Plan,ASIA
