ID,Name,Age,Nationality,Overall,Potential,Value,Wage,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Jersey Number,Joined,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
222678,Régis,25,Brazil,74,76,7000000,12000,Left,1,3,3,Medium/ Low,Normal,CAM,22,,2019,5.7,154,70,70,40,74,66,74,73,75,71,76,79,75,83,70,84,65,60,67,53,64,50,32,70,72,71,58,28,34,45,16,9,13,16,13
212183,Nacho,29,Spain,74,74,4300000,17000,Left,1,3,3,High/ Medium,Normal,LB,22,06-Jul-17,2022,5.9,168,73,43,59,63,46,65,65,58,67,70,80,88,85,74,82,77,88,76,61,64,75,73,59,53,40,63,71,72,74,13,12,11,14,8
200408,B. Gibson,25,England,74,80,6500000,37000,Left,1,3,2,Medium/ Medium,Normal,CB,14,05-Aug-18,2022,6.1,172,28,24,74,65,20,40,31,22,57,62,61,59,57,70,69,33,75,63,77,28,68,73,24,29,21,55,76,75,74,12,8,16,16,11
204760,C. Taylor,24,England,74,78,6000000,33000,Left,1,2,3,High/ Medium,Normal,LB,3,06-Jul-17,2021,6.1,154,75,49,70,71,43,73,69,61,67,72,71,72,72,71,71,63,73,74,69,59,74,72,63,65,45,70,74,74,72,13,6,14,13,8
210136,T. Kędziora,24,Poland,74,79,6500000,1000,Right,1,3,2,High/ Medium,Lean,RB,4,11-Jul-17,2021,6,161,78,37,71,68,39,62,58,37,64,65,74,79,71,69,67,56,73,75,71,51,72,65,66,61,38,59,75,76,75,16,8,11,10,9
215256,R. Saravia,25,Argentina,74,77,6000000,16000,Right,1,2,3,High/ High,Normal,RB,26,23-Jul-18,2022,5.9,165,71,34,52,66,32,77,57,58,68,67,88,89,76,72,66,51,85,91,68,37,83,64,35,32,48,68,74,71,73,12,12,16,12,15
198617,D. Drexler,28,Germany,74,74,5500000,20000,Right,1,3,3,High/ Medium,Lean,LCM,24,21-Jul-18,2022,6,157,64,62,49,76,59,77,66,52,64,76,80,78,85,69,78,54,59,78,50,56,46,19,64,77,58,76,56,28,22,7,9,7,6,14
206553,S. Falette,26,Guinea,74,77,6000000,26000,Left,1,3,2,Medium/ Medium,Stocky,CB,3,16-Aug-17,2021,6,201,39,40,73,59,24,47,27,36,55,52,65,72,44,69,48,60,78,66,91,46,84,71,31,35,60,67,68,75,69,10,13,13,10,9
234457,O. Etebo,22,Nigeria,74,84,8000000,29000,Right,1,4,3,High/ High,Normal,RCM,8,11-Jun-18,2023,5.9,154,61,60,69,75,66,74,62,66,73,75,83,78,85,76,78,81,81,73,71,60,64,69,62,69,69,61,71,74,77,10,12,13,12,15
178393,A. Cerci,30,Italy,74,74,5500000,21000,Left,2,3,4,Medium/ Low,Normal,RW,20,18-Aug-18,2019,5.11,172,77,68,59,75,71,77,79,74,67,80,77,77,72,65,77,72,66,32,73,77,60,41,71,68,76,73,35,31,24,9,14,7,12,9
229595,L. Rodríguez,21,Argentina,74,83,8500000,11000,Right,1,3,3,High/ Medium,Lean,LM,9,09-Jul-15,2020,5.6,141,60,63,40,71,50,82,53,66,70,80,83,80,88,63,85,61,50,87,50,52,50,50,75,72,62,68,67,42,50,14,9,12,14,13
138460,R. Hubník,34,Czech Republic,74,74,1700000,1000,Right,1,3,2,High/ Medium,Lean,LCB,4,03-Sep-13,2020,6.4,194,52,51,79,67,49,56,55,41,66,69,58,69,50,74,40,56,68,63,82,60,79,72,46,55,67,67,63,78,71,7,13,8,8,6
224221,J. Andersen,22,Denmark,74,82,7000000,23000,Right,1,3,2,Medium/ High,Normal,RCB,3,29-Aug-17,2021,6.3,198,36,40,74,63,33,46,40,36,64,59,64,59,50,69,55,48,77,53,83,38,68,73,28,48,44,65,75,77,73,13,7,9,15,14
235997,Fran Beltrán,19,Spain,74,82,7000000,8000,Right,1,3,3,Medium/ Medium,Normal,CDM,8,01-Aug-18,2023,5.7,141,65,47,55,75,48,69,54,55,74,73,73,72,80,68,79,61,59,69,64,55,68,76,57,72,49,64,70,75,77,14,11,8,13,9
227550,D. Viera,27,Paraguay,74,74,4700000,13000,Right,1,2,2,Low/ High,Stocky,RCB,5,08-Jan-15,2023,6.1,201,26,21,79,65,31,44,28,23,56,51,59,57,55,77,51,41,37,62,91,22,78,74,30,26,45,70,76,74,68,15,9,8,10,7
232670,F. Zampedri,30,Argentina,74,74,5500000,17000,Right,1,3,3,Medium/ Medium,Normal,LS,20,15-Jul-17,2021,6.1,183,50,75,77,63,63,73,45,33,46,69,68,72,65,68,61,75,81,68,87,72,72,15,73,56,67,69,34,19,22,5,8,9,10,15
193247,H. Lindner,27,Austria,74,77,4700000,11000,Right,1,3,1,Medium/ Medium,Lean,GK,1,01-Jul-17,2019,6.2,176,11,12,13,24,13,11,17,17,15,20,41,43,45,70,41,21,63,32,52,16,30,12,12,54,19,63,12,9,19,78,69,64,69,78
201953,J. Sánchez Miño,28,Argentina,74,74,4400000,18000,Left,1,2,4,High/ Medium,Normal,LB,6,28-Jul-16,2020,5.1,172,79,68,64,76,65,76,78,73,72,76,75,71,74,71,64,76,68,79,68,77,71,71,71,79,67,71,68,73,69,12,13,11,14,9
212449,M. Pavlović,28,Croatia,74,75,5000000,20000,Right,1,3,2,High/ Medium,Normal,CB,4,19-Jun-16,2020,6.5,207,37,67,77,63,43,49,57,50,54,68,32,30,33,64,34,68,78,65,92,58,82,64,68,34,42,70,71,74,73,8,9,12,15,10
122849,A. Koné,34,Ivory Coast,74,74,3000000,15000,Right,2,4,3,Medium/ Medium,Normal,ST,2,04-Jul-17,2020,6,179,61,75,71,67,71,73,57,56,49,75,75,76,73,71,61,78,78,75,76,68,47,28,71,66,67,74,30,43,26,10,6,7,12,7
206306,J. Ferri,26,France,74,74,6000000,46000,Right,2,3,3,High/ High,Stocky,RCM,6,,2019,5.8,163,71,60,53,77,56,71,71,55,73,73,67,64,73,75,85,77,63,77,70,76,85,68,70,71,54,69,65,70,64,7,11,11,15,15
231138,C. Bassogog,22,Cameroon,74,81,8000000,13000,Left,1,2,4,High/ Low,Normal,RS,10,19-Feb-17,2020,5.9,165,47,74,62,64,65,79,76,73,61,72,87,90,82,73,84,75,73,76,64,60,54,25,74,56,65,63,35,24,21,7,7,8,10,8
220131,M. Diagne,26,Senegal,74,75,6500000,15000,Right,1,3,2,Medium/ Low,Lean,ST,10,19-Jan-18,2022,6.3,190,33,78,84,58,60,60,43,32,33,74,59,57,44,70,33,75,54,65,89,58,48,19,77,58,68,55,30,25,29,7,10,10,10,8
205540,J. Ibe,22,England,74,79,7500000,43000,Right,1,4,3,Medium/ Medium,Normal,RM,10,18-Jul-16,2020,5.9,179,67,63,35,70,50,83,65,53,61,77,83,78,80,65,81,77,57,67,66,72,50,48,71,69,63,68,35,45,40,13,15,7,13,13
212197,D. Heuer Fernandes,25,Portugal,74,78,5000000,13000,Right,1,4,1,Medium/ Medium,Normal,GK,1,01-Jul-16,2020,6.2,179,7,11,10,31,7,22,13,12,26,31,42,44,39,68,33,22,70,43,69,9,25,16,7,40,19,28,12,16,11,74,72,75,69,77
226789,A. Fulgini,21,France,74,82,8500000,15000,Right,1,4,3,Medium/ Medium,Lean,RM,10,07-Jul-17,2021,6,157,73,61,67,77,52,78,64,66,75,76,73,77,76,67,66,61,61,76,70,52,65,68,64,72,53,65,65,73,69,12,6,11,15,14
172517,M. Jensen,30,Denmark,74,74,5000000,8000,Right,1,4,3,High/ High,Normal,CM,7,01-Feb-13,2021,5.1,165,70,65,55,76,62,75,66,69,69,78,75,73,72,71,80,78,61,90,74,70,83,63,69,71,67,81,65,64,64,12,12,14,14,9
183781,A. Bjelland,29,Denmark,74,74,4400000,18000,Left,1,3,2,High/ Medium,Normal,CB,2,09-Jul-18,2022,6.2,187,50,36,72,70,49,56,63,42,73,67,44,47,54,68,46,57,80,70,84,52,68,70,60,61,45,77,76,74,71,15,13,15,8,11
196069,J. Fuenzalida,33,Chile,74,74,3400000,11000,Right,1,4,3,High/ High,Normal,RW,19,10-Jan-16,2019,5.7,148,76,59,63,72,57,79,65,59,68,78,82,85,79,76,80,69,71,78,70,62,59,68,71,71,71,69,58,66,65,6,14,12,14,12
188135,Juanfran,29,Spain,74,74,4300000,10000,Right,2,3,3,High/ Medium,Normal,RB,2,,2019,5.11,152,73,57,69,72,53,71,64,60,67,79,74,79,75,73,70,79,74,89,73,80,68,75,69,63,59,68,49,73,74,13,9,13,10,14
199912,S. Kittel,25,Germany,74,76,7000000,24000,Right,1,5,4,Medium/ Medium,Lean,CAM,10,03-Jul-16,2022,5.1,168,72,71,50,75,64,78,75,72,70,77,76,70,82,72,81,68,72,71,52,68,39,37,69,69,60,61,41,24,20,11,14,7,16,14
234730,V. Rosier,21,France,74,81,6500000,9000,Right,1,2,3,High/ Medium,Normal,RB,19,01-Jul-16,2022,5.9,157,69,41,64,69,40,74,59,39,63,74,78,74,67,72,77,62,67,75,66,53,74,74,59,59,39,68,68,75,74,8,13,10,10,9
216811,K. Waston,30,Costa Rica,74,74,4200000,7000,Right,1,2,2,Medium/ High,Stocky,RCB,4,08-Aug-14,2023,6.5,194,28,30,76,55,21,37,21,26,65,57,45,55,37,64,31,37,80,62,95,23,94,72,39,36,39,55,78,65,63,13,14,14,6,7
221931,P. Žulj,25,Austria,74,78,7000000,18000,Left,1,3,4,High/ Medium,Normal,LCM,10,01-Jul-17,2020,6.1,176,69,65,58,75,58,74,72,72,73,76,70,64,62,70,54,76,51,67,76,72,45,68,78,77,67,76,64,67,63,10,16,8,8,15
53739,L. Grant,35,England,74,74,1300000,39000,Right,1,4,1,Medium/ Medium,Normal,GK,13,03-Jul-18,2020,6.4,183,19,17,14,43,15,11,17,19,40,34,52,46,56,69,56,24,73,39,71,19,42,26,14,50,20,60,12,13,19,74,72,74,74,76
194795,G. Jara,32,Chile,74,74,3200000,11000,Right,2,4,2,Medium/ Medium,Normal,CB,18,18-Jan-16,2018,5.1,172,59,45,69,71,28,62,28,47,71,67,67,66,71,69,66,58,78,69,77,46,90,73,51,61,45,75,71,72,73,10,9,11,13,14
223724,S. Lainer,25,Austria,74,77,6000000,26000,Right,1,4,3,High/ High,Lean,RB,22,01-Jul-15,2022,5.9,154,74,59,55,69,59,67,65,33,62,66,84,85,75,75,75,73,66,90,69,70,84,68,66,60,45,72,62,71,73,10,14,7,8,7
208621,Óscar Plano,27,Spain,74,74,6000000,18000,Left,1,4,3,High/ Medium,Normal,LM,10,03-Jul-17,2021,6,159,74,74,46,68,58,72,78,68,65,73,79,79,78,68,64,80,61,85,67,72,58,34,71,70,66,69,31,30,26,8,14,16,8,13
172013,De la Bella,32,Spain,74,74,3100000,10000,Left,1,2,3,High/ Medium,Normal,LB,3,27-Aug-18,2020,6,174,75,45,76,75,42,67,72,38,70,74,62,63,66,75,56,59,66,67,68,68,70,77,58,59,49,66,64,76,80,16,10,8,12,6
112365,R. Cohade,33,France,74,74,3300000,8000,Right,2,3,3,Medium/ Medium,Normal,RCM,24,07-Jul-16,2020,5.11,165,72,52,63,78,65,70,76,71,76,75,61,52,61,72,72,57,70,72,68,72,78,67,65,75,67,74,76,66,68,6,16,16,15,9
191725,P. Morales,33,Chile,74,74,3400000,5000,Right,2,3,3,Medium/ Medium,Lean,CAM,11,11-Jan-18,2018,5.11,170,72,65,55,74,72,72,76,77,71,76,67,67,75,73,68,78,54,72,62,74,66,54,74,73,79,75,45,62,50,7,11,15,7,7
191726,D. Arismendi,30,Uruguay,74,74,4200000,14000,Right,2,4,3,Medium/ Medium,Normal,CDM,14,10-Aug-18,2020,6.2,181,49,31,76,72,59,68,54,44,68,69,54,55,48,67,49,69,70,81,90,67,89,72,58,70,54,67,69,73,70,7,8,5,10,6
212207,N. Stanciu,25,Romania,74,79,7500000,1000,Right,1,4,3,Medium/ Low,Normal,RDM,23,23-Jan-18,2021,5.7,157,69,70,66,72,65,74,75,74,71,75,69,69,77,69,78,71,63,67,61,76,60,42,72,76,66,64,23,30,32,14,7,13,10,12
225263,D. Ćaleta-Car,21,Croatia,74,81,7000000,23000,Right,1,3,2,Medium/ Medium,Normal,CB,15,20-Jul-18,2023,6.4,196,28,32,73,64,32,54,28,31,47,58,63,67,47,66,61,48,75,75,84,35,72,69,60,45,38,66,73,76,73,8,9,9,10,8
186351,L. Fer,28,Netherlands,74,74,5500000,26000,Right,2,4,3,Medium/ Medium,Normal,CDM,8,05-Jul-16,2019,6.2,198,67,67,78,74,66,77,49,44,74,73,67,72,71,71,51,85,83,86,78,74,82,69,68,69,72,72,67,70,69,9,8,14,16,14
163824,A. Williams,33,Wales,74,74,2300000,61000,Right,3,4,2,Medium/ Medium,Stocky,RCB,6,,2019,6,170,32,37,71,63,34,57,34,23,73,61,43,49,52,67,59,64,68,54,83,40,85,74,28,53,45,66,74,69,70,7,10,16,7,10
203505,J. Bryan,24,England,74,78,6000000,35000,Left,1,4,3,High/ Medium,Normal,LB,23,09-Aug-18,2022,5.7,159,67,61,68,67,45,71,67,60,63,68,83,85,82,72,85,70,92,86,74,67,64,72,68,63,61,64,68,74,73,13,14,14,9,14
20209,Ricardo Costa,37,Portugal,74,74,750000,4000,Right,2,3,2,Medium/ High,Normal,LCB,20,01-Jul-17,2019,6,181,41,25,72,56,35,48,25,28,47,52,50,42,62,70,64,65,92,69,77,32,91,70,56,45,40,75,76,77,74,14,15,7,8,13
220658,Ailton,23,Brazil,74,79,6500000,22000,Left,1,2,3,High/ Medium,Normal,LB,6,,2019,5.11,154,70,48,64,67,58,75,71,64,55,74,86,84,78,72,67,76,74,79,67,71,85,72,66,58,46,70,70,73,71,9,9,8,15,8
186098,R. Cota,30,Mexico,74,74,3600000,19000,Right,1,2,1,Medium/ Medium,Normal,GK,30,06-Jul-18,2019,6.2,185,12,12,14,26,13,15,15,12,31,25,59,56,52,69,60,24,69,36,80,16,29,14,11,55,25,65,25,13,12,74,70,67,77,75
183795,G. Margreitter,29,Austria,74,74,4400000,20000,Right,1,2,2,Medium/ High,Normal,RCB,33,24-Aug-15,2021,6.1,187,35,16,76,60,14,39,37,20,55,49,43,55,39,69,55,48,72,55,84,18,75,75,26,49,23,60,72,77,74,13,14,7,15,9
148212,A. Rebrov,34,Russia,74,74,2300000,1000,Right,1,3,1,Medium/ Medium,Normal,GK,32,01-Aug-11,2020,6.4,198,18,13,14,31,15,16,15,14,28,19,46,28,44,65,34,19,72,24,68,11,34,24,13,35,22,42,12,15,12,74,68,65,78,76
217844,Djavan,30,Brazil,74,74,4100000,9000,Left,1,3,2,High/ Medium,Normal,LB,26,31-Aug-17,2019,6,168,75,37,64,69,33,75,63,40,52,74,73,77,68,73,61,72,72,85,76,43,74,69,70,58,45,73,68,75,71,12,7,11,7,6
183284,A. Chedjou,33,Cameroon,74,74,2300000,20000,Right,3,3,3,Medium/ Medium,Normal,RCB,21,,2019,6,170,39,40,76,70,50,61,51,50,68,62,67,63,62,66,58,60,79,67,76,59,76,72,44,63,57,64,72,74,70,6,14,15,13,11
199157,Luna,27,Spain,74,75,5000000,19000,Left,1,3,3,High/ Medium,Normal,LB,22,01-Jul-17,2021,5.1,150,80,60,64,75,56,67,58,45,63,74,71,72,66,67,69,78,73,77,74,55,82,75,63,69,43,66,72,73,73,6,12,5,15,8
232437,F. Ricca,23,Uruguay,74,80,6500000,8000,Left,1,3,2,High/ Medium,Normal,LB,15,01-Feb-16,2020,5.1,161,73,45,69,69,24,52,32,40,56,69,70,69,55,75,67,40,48,75,65,34,81,76,43,42,38,65,71,74,76,13,13,8,6,8
232693,C. Awaziem,21,Nigeria,74,81,7000000,8000,Right,1,3,2,Medium/ High,Lean,CB,5,01-Jan-16,2020,6.2,172,30,36,70,63,30,57,33,25,54,62,69,73,66,73,52,53,73,68,77,37,77,73,28,30,40,69,73,75,73,12,5,11,14,13
216055,F. Carrizo,27,Argentina,74,74,6000000,15000,Right,1,4,4,High/ Low,Lean,RM,8,23-Feb-17,2019,5.7,150,66,62,52,75,62,74,69,70,73,74,88,88,83,68,81,73,74,73,63,65,55,58,68,70,69,71,58,31,27,8,6,7,9,7
198136,A. Ragusa,28,Italy,74,74,5500000,46000,Right,1,3,4,High/ Medium,Normal,LW,9,,2019,6,172,68,66,59,75,70,77,63,51,60,77,87,88,82,69,74,68,66,72,65,69,57,36,70,64,58,71,55,40,26,15,10,10,13,8
229880,A. Wan-Bissaka,20,England,74,84,8000000,28000,Right,1,2,3,Medium/ High,Lean,RB,29,02-Jul-15,2022,6,159,64,44,60,66,43,73,47,45,52,67,86,87,83,65,71,51,60,70,67,46,63,71,62,60,56,61,78,76,82,9,8,6,8,8
184312,J. Biabiany,30,France,74,74,5500000,38000,Right,2,3,3,High/ Low,Normal,RW,77,07-Aug-18,2019,5.1,161,72,66,53,69,68,77,67,47,54,76,95,93,86,67,80,70,64,74,65,57,58,24,72,63,63,65,27,30,30,11,5,9,6,5
222457,B. Mensah,23,Ghana,74,81,8000000,33000,Right,1,3,4,High/ Medium,Lean,LDM,43,,2019,5.11,143,64,67,62,74,49,77,72,70,69,75,82,76,79,67,66,80,60,58,67,72,70,50,69,69,59,72,50,55,30,15,13,12,10,11
162297,D. Padelli,32,Italy,74,74,3200000,34000,Left,2,2,1,Medium/ Medium,Normal,GK,27,02-Jul-17,2019,6.3,181,11,10,10,26,10,10,13,10,29,21,49,39,38,70,27,23,65,30,45,11,12,13,10,30,22,69,8,12,12,74,74,63,76,74
176377,D. Tošić,33,Serbia,74,74,2300000,13000,Left,1,2,2,High/ High,Stocky,LCB,3,01-Jul-18,2020,6.1,187,64,38,72,70,32,59,53,46,62,55,56,51,30,67,39,74,71,70,80,58,82,74,65,58,43,64,68,75,76,11,6,10,12,16
199418,E. Bauthéac,30,France,74,74,5500000,7000,Left,2,4,3,High/ Medium,Lean,RM,11,18-Oct-17,2019,5.7,152,73,67,53,71,62,75,73,72,66,75,77,77,79,73,85,72,53,79,52,63,62,42,69,71,69,70,57,44,41,7,10,16,11,14
212474,Tiago Silva,25,Portugal,74,77,7000000,11000,Right,1,4,4,High/ Medium,Normal,CAM,10,01-Jul-18,2021,5.7,137,78,65,49,76,53,74,74,72,77,75,74,70,77,78,74,74,60,69,39,75,66,60,67,76,70,68,44,58,53,11,13,12,12,13
213242,A. Tameze,24,Cameroon,74,80,6500000,21000,Right,1,3,3,Medium/ Medium,Normal,CM,5,10-Jun-17,2021,5.11,172,50,58,69,75,35,70,52,43,71,78,69,69,73,69,70,65,69,72,71,57,69,72,57,69,54,70,67,78,75,13,16,14,15,14
189946,V. Manceau,28,France,74,74,4400000,20000,Right,1,3,3,Medium/ High,Normal,RB,29,01-Jul-08,2020,5.9,154,75,40,69,75,42,72,48,44,74,74,62,45,67,75,79,58,82,80,65,41,72,76,54,64,58,69,76,75,75,16,10,10,11,16
193786,F. Bardi,26,Italy,74,75,4500000,11000,Right,1,1,1,Medium/ Medium,Lean,GK,22,01-Jul-18,2022,6.2,176,18,10,11,31,17,13,14,19,31,12,51,46,48,72,33,23,75,29,54,18,21,10,11,34,21,66,18,11,10,78,73,62,69,77
204539,L. Advíncula,28,Peru,74,74,4400000,41000,Right,1,4,3,High/ Medium,Normal,RB,17,,2019,5.1,176,75,58,62,73,59,76,77,63,67,74,95,94,80,69,76,76,72,80,74,68,70,63,68,60,64,60,66,70,67,11,12,13,15,11
226045,J. Gallardo,23,Mexico,74,80,7500000,32000,Left,1,1,3,High/ Low,Normal,LW,17,01-Jul-18,2023,5.9,150,71,70,60,72,49,75,70,40,65,73,79,77,75,67,71,72,69,83,73,58,50,55,72,70,65,66,70,69,69,9,7,8,12,11
230397,Enaldo Toxeto,30,Brazil,74,74,4200000,22000,Left,1,3,2,Medium/ Medium,Stocky,LCB,4,01-Jan-18,2021,5.11,174,62,47,74,68,51,58,49,43,71,72,66,70,55,72,61,70,67,74,73,52,78,73,41,34,67,64,71,77,67,13,8,13,6,12
200446,Camilo,29,Brazil,74,74,5500000,12000,Right,1,4,4,High/ Low,Normal,ST,7,17-Jan-14,2022,5.7,159,70,73,68,65,76,77,73,79,60,75,77,78,81,70,77,79,76,72,65,70,55,29,70,66,73,72,21,38,33,14,6,12,6,10
201982,J. Schmid,28,France,74,74,5500000,22000,Right,2,3,3,Medium/ High,Normal,RWB,17,26-Aug-16,2020,5.1,174,72,66,56,73,60,73,76,77,62,75,77,79,77,74,79,74,65,79,73,67,77,65,73,70,63,71,59,68,64,15,7,7,10,8
203774,Welthon,26,Brazil,74,76,7000000,11000,Left,1,3,4,High/ Low,Stocky,ST,7,22-Jan-18,2022,5.11,176,64,72,69,67,72,75,81,79,52,74,75,77,74,71,70,85,74,67,73,65,76,26,72,67,76,75,22,21,19,15,13,16,12,10
206590,Moi Gómez,24,Spain,74,79,7500000,9000,Right,1,5,3,Medium/ Medium,Lean,LCM,6,,2019,5.9,143,75,68,54,79,59,76,80,59,75,76,72,68,78,68,79,68,74,76,56,69,52,51,69,71,59,68,60,47,34,12,7,16,7,7
192766,Marc Muniesa,26,Spain,74,78,6000000,23000,Left,1,3,2,Medium/ Medium,Lean,CB,20,02-Jul-18,2021,5.1,159,67,42,72,73,32,63,66,40,56,73,42,59,62,70,66,46,83,70,67,37,78,81,61,61,50,73,60,79,77,14,12,16,15,10
198143,Samu Saiz,27,Spain,74,75,6500000,37000,Right,1,3,4,High/ Medium,Normal,CAM,14,13-Jul-17,2021,5.9,150,71,66,40,70,62,79,79,68,71,79,78,67,79,67,86,67,70,72,55,71,52,19,68,77,75,69,22,30,14,9,9,14,15,15
167936,J. Sorbon,34,France,73,73,1200000,17000,Right,1,3,2,Low/ High,Normal,LCB,15,01-Jul-13,2020,6,174,60,25,73,66,25,30,40,34,56,64,32,37,46,71,69,43,63,50,72,30,75,76,42,52,39,67,75,77,72,13,15,8,6,13
169216,S. Long,31,Republic of Ireland,73,73,3600000,39000,Right,2,2,3,High/ High,Normal,RS,9,14-Aug-14,2020,5.1,154,70,70,74,62,68,70,54,37,49,69,79,78,68,74,72,76,94,67,68,65,80,42,75,63,72,68,31,27,24,11,13,10,11,10
188416,S. Wuytens,28,Belgium,73,73,3200000,12000,Left,1,4,3,Medium/ Medium,Normal,CB,30,22-Jan-16,2020,6,163,68,51,74,76,60,63,74,75,76,74,56,60,68,74,67,72,75,81,73,68,62,75,58,72,57,75,75,72,70,13,8,13,15,15
198145,S. Araujo,26,Argentina,73,76,5000000,11000,Right,1,4,3,Medium/ Low,Normal,LF,10,26-Jun-15,2023,5.11,174,59,72,60,63,71,77,81,59,59,80,74,74,74,78,71,69,60,64,62,72,32,20,74,65,69,66,45,22,27,13,12,13,7,15
200962,André Martins,28,Portugal,73,73,4000000,10000,Right,1,3,3,Medium/ Medium,Lean,LDM,24,06-Sep-18,2019,5.7,134,66,62,51,75,60,76,75,73,72,77,81,77,91,75,90,65,63,72,34,61,55,63,70,74,67,78,61,52,47,16,10,8,9,15
206594,S. March,23,England,73,77,5000000,31000,Left,1,2,3,High/ High,Lean,CAM,20,01-Jul-13,2022,5.11,170,75,66,40,70,54,79,70,64,64,74,78,82,78,64,77,74,35,68,61,71,55,30,67,72,55,68,63,50,42,9,11,7,13,15
210434,F. Chafik,31,Morocco,73,73,2600000,11000,Right,1,3,3,High/ High,Lean,RB,26,01-Jul-16,2020,6,159,67,45,52,60,39,72,60,43,56,66,77,75,72,69,67,60,60,88,75,66,69,70,63,51,44,68,72,77,78,13,8,6,9,9
224258,K. Ajer,20,Norway,73,82,5500000,26000,Right,1,3,3,High/ Medium,Normal,CB,3,15-Jun-16,2022,6.5,207,55,48,74,68,41,71,58,52,66,73,62,68,50,55,58,64,52,82,88,53,75,68,52,63,49,75,70,74,72,9,9,14,7,10
177922,K. Grosicki,30,Poland,73,73,3800000,23000,Right,2,3,3,Medium/ Low,Lean,LM,11,31-Jan-17,2020,5.11,172,70,68,69,68,72,70,69,71,71,74,86,77,80,70,70,74,52,61,66,75,43,48,72,73,68,68,36,29,20,16,10,15,14,11
188931,Alex Bergantiños,33,Spain,73,73,1600000,8000,Right,1,3,2,Medium/ Medium,Normal,CDM,4,01-Jul-11,2019,5.9,154,49,36,61,70,46,58,59,50,67,65,51,43,63,72,69,60,78,81,75,51,72,77,54,68,58,65,75,75,67,12,10,11,9,13
179972,E. Derdiyok,30,Switzerland,73,73,3900000,44000,Right,2,3,3,Medium/ Low,Normal,ST,9,05-Aug-16,2019,6.3,203,60,77,80,71,79,66,60,64,61,72,38,38,53,69,46,78,70,54,91,71,46,26,77,70,67,70,28,29,18,6,14,9,7,12
180228,David Braz,31,Brazil,73,73,2700000,11000,Right,1,2,2,Low/ Medium,Normal,LCB,40,08-Aug-18,2019,6.2,181,43,39,76,66,40,50,48,41,57,54,55,53,52,66,44,63,52,53,79,49,74,74,46,41,50,71,75,74,71,15,7,7,16,12
204549,D. Roef,24,Belgium,73,77,3700000,10000,Right,1,3,1,Medium/ Medium,Normal,GK,33,,2019,6.2,190,11,14,11,48,14,18,11,19,46,25,53,48,45,69,49,40,65,37,73,12,28,12,11,41,30,46,12,11,18,76,71,65,70,76
189701,Lombán,31,Spain,73,73,2700000,8000,Right,1,3,2,Medium/ Medium,Normal,CB,18,14-Sep-18,2020,6.1,174,44,56,74,70,44,51,68,68,72,63,51,51,52,62,43,73,67,60,77,49,76,74,39,55,64,59,74,75,71,6,13,13,16,15
150278,J. Drobný,38,Czech Republic,73,73,270000,10000,Right,2,2,1,Medium/ Medium,Normal,GK,33,01-Jul-16,2019,6.4,198,13,14,12,35,19,15,12,12,33,22,35,36,37,74,35,22,50,23,66,15,26,14,8,21,24,42,13,13,13,73,74,45,74,74
201223,A. Acquah,26,Ghana,73,74,4600000,12000,Right,1,2,3,Medium/ High,Lean,LCM,18,17-Aug-18,2019,5.1,154,64,59,60,74,50,76,54,54,68,70,78,76,78,74,79,72,79,79,78,65,80,74,72,70,60,67,66,77,76,11,5,10,6,7
203783,T. Smith,26,England,73,76,4100000,33000,Right,1,3,3,Medium/ Medium,Normal,RB,2,01-Sep-12,2020,6.1,185,74,38,66,70,20,65,59,41,62,70,74,69,60,74,63,29,62,76,69,22,71,69,67,68,41,63,69,74,71,15,14,14,14,9
19975,R. Nuzzolo,34,Switzerland,73,73,2100000,9000,Left,1,4,3,Medium/ Medium,Normal,ST,14,01-Jul-16,2019,5.9,161,75,76,58,74,75,72,71,75,69,75,75,72,71,63,69,76,75,75,69,75,48,43,77,66,64,61,23,48,46,9,12,8,15,10
223751,G. Jung,23,Germany,73,80,4800000,10000,Right,1,3,2,Medium/ Medium,Lean,CB,28,01-Jul-14,2022,6.2,168,49,40,71,68,39,59,38,50,68,67,63,59,62,68,56,49,53,63,76,39,70,75,29,57,54,63,74,76,73,7,15,12,11,11
176903,M. Iturra,34,Chile,73,73,1200000,22000,Left,2,3,2,Medium/ High,Normal,CDM,20,04-Sep-18,2019,5.9,161,56,27,50,69,53,61,55,47,69,70,54,47,65,67,71,68,69,69,66,58,81,77,52,65,40,71,79,76,69,13,10,9,15,10
166664,Molinero,32,Spain,73,73,2200000,8000,Right,1,2,2,Medium/ Medium,Normal,RB,2,12-Jul-18,2019,5.9,141,70,45,68,71,54,59,66,40,59,73,71,75,76,72,73,69,80,73,70,59,80,67,59,59,49,66,73,71,75,8,10,10,13,13
